text,sentiment
Love these! Easy to apply and I love the various designs.,Positive
This was the perfect gift for my mom who’s dog of 15 years passed away. It was beautifully done!,Positive
Very pretty item !! Fits my Littman perfectly !! Very pleased with my order so far !!,Positive
I bought this as a gift to share with my boyfriend and we haven’t taken them off since! Such a cute gift idea,Positive
Love,Positive
"Good value, larger than expected, very realistic.",Positive
"Definitely Worth Your Money… Good Price, Amazing Detail And Fast Shipping",Positive
Came packaged well and topper is exactly as it is in the photo.,Positive
The quality of the product is good especially for the price,Positive
"I sent one to my aunt in Georgia and one to my mom in Missouri!.  They love them, they get excited when the light changes colors.  Great way to stay connected. Or just a good morning!",Positive
Love the ring,Positive
Great material looks great in my rest room!!,Positive
"I love this necklace, it is small but that’s what I wanted - a dainty necklace",Positive
Love this necklace!! I wear it a lot. I chose my own quote and so I feel like it adds a special meaning to it. It's really got a sweet boho kind of a rustic charm to it. Thoughtfullly made and a wonderful keepsake.,Positive
I love this sticker!,Positive
I got this for my mother in law and she loved it. Looked fantastic. Great buy,Positive
"This was a Birthday gift, shipped right to my daughter.  She said it is beautiful workmanship and very easy to put together.  She loved it. It shipped fast and was delivered before estimated time.  Would highly recommend.",Positive
Muy bonitos!!,Positive
"Great quality, price is just a little high. I do love it, though!",Positive
Love the size and readability of this bracelet. Cute and makes the perfect baby gift,Positive
"These could bee installed well, even on a ridged mailbox. Looks good from the street.",Positive
Great. Love the look and fit. Bought it for myself and ended up giving it to my girlfriend as a gift instead and she loves it,Positive
Very beautiful & well made!!,Positive
"Well made, great quality! Absolutely adorable no soliciting sign. All my friends want one now!",Positive
Very pretty,Positive
The labradorite is a bit dull but still pretty.  The gold work nicely done.,Positive
Absolutely adorable! My grandson loves this! Will order for his next belt as well!,Positive
"So cute, and fits in perfect with my decor.",Positive
Sooo cute,Positive
"I had each of my grandkids give a silver ring with their name on it, to their Mom for Mother's Day.  Also, I had their dates of birth engraved inside the rings.  When the rings were delivered, I was extremely pleased with the quality and beauty of them.  Though they were small and dainty, each name was clearly readable, including the birth dates inside.  The boys proudly presented these to their Mom and she was delighted!  She hasn't taken them off since!  I highly recommend this craftsperson.  The rings were quickly created and delivered and everything was perfectly done.",Positive
"Purchased this for my A5 *Carpe Diem* planner. Fits perfectly. Each page has a two column section for a grocery list on the front, and on the back it has a menu planner for all 7 days, plus space for notes and meal prep reminders. The grocery list is lined and has a &#34;check off&#34; box for when it's added to your shopping cart. Nice, quality paper and easy to read font. It will be very useful to have everything on one piece of paper. The reason I'm only giving it 4 stars is I think they could have included a lot more sheets for the price. Pretty expensive for what you get.",Positive
Great gift for the teachers at my kid's school! :-),Positive
Tried this after doing some research on natural skin cancer treatments and have to say I am seeing a visible reduction in the size of the tumor that was growing on my hand. Can't say it will eliminate it but defintely seeing it shrink!!,Positive
Awesome book! Bought it for our son's birthday. The way the letters of his name were incorporated into the story and illustrations made it an excellent purchase. A little pricey but worth it.,Positive
I run my business out of a van for mobile repairs. When I have to put my hot dewalt heat gun back it fits nice and snug on this bracket and away from melting other surfaces. Great little organizational unit.,Positive
"My granddaughter loves ballet dancing so this seemed a perfect birthday gift. I also bought another dancer necklace but it seems more fragile so am saving that for another year or so. Along with the dancer, she likes having the first initial of her name.",Positive
For my new baby granddaughter.,Positive
I love the cut work & details of this ornament! It will be displayed daily!,Positive
very nice,Positive
this product works great.,Positive
"It’s cute and a nice idea. However it’s hard to put on, take off and charge. I get dressed quickly in the morning so this doesn’t fit into my quick lifestyle.",Positive
Absolutely beautiful!  Looked real.  Like them so much I'll be ordering some for me later!,Positive
Well made and looks great on my sons wall,Positive
These look great in our daughters room,Positive
Very nice!,Positive
These buttons were so beautifully made!  Perfect placement and excellent quality. I was so excited I ordered another product they are selling and their customer service was awesome in helping me get exactly what o wanted. No hesitation ordering from them many times again. This is perfect for my crochet items!  Thank you!!,Positive
I ordered this for myself as a lightning deal... arrived timely... and I was pleasantly surprised at how pretty this ring is! It is comfy to wear- I never take any of my toe rings off. Doesn't catch on anything and is quite sturdy. I was not expecting such a high quality piece & I would totally repurchase.,Positive
I only gave 4 stars because there was some trouble and it had to go back a couple of times but the product is GREAT LOOKING and I am very happy with it. I would buy another.,Positive
"This decal is super easy to apply, and has stayed on my two littles water bottles very well even through daily washing. I just ordered a second set for my older kiddo and myself for our water bottles.",Positive
I love these so much! And the seller is amazing. They really make quality products and care about their customers.,Positive
"I like the sticker but it's much smaller than I expected. They obviously show a large sticker on the picture, which is probably around $11.00.<br />I think the one I got was a little too pricy for the size of it.",Positive
"This is a lovely bracelet. Right on target for price versus weight. It’s a little on the larger side for me (I bought the small/medium size), but I only have a 6” wrist so most bracelets tend to be oversized. It’s very shiny and has great detail. I also like the clasp on it. It was a good purchase.",Positive
Simple yet Very nice.,Positive
Beautiful work with extra surprises!,Positive
Well done! Very modern and chic... love it!,Positive
It's as expected. Love the vibe,Positive
We were so impressed when we received this. It is beautiful and my mom started crying. She said it looked just like our Taz. We couldn’t be more pleased.,Positive
Highly recommend to anyone who loves to share the the beautiful moments of stars with loved one... I absolutely love my order and would definitely order again,Positive
"This was perfect for my baby shower!  After the shower, I framed it.  It looks adorable in the nursery.  Perfect keepsake!",Positive
Beautifully made,Positive
"I'm so pleased with this print! The colors are beautiful - muted but not dull. This is my second purchase from this seller, and I would not hesitate to recommend or make additional purchases. Can't wait to find the perfect frame.",Positive
"very pretty, I do receive a lot of compliments. Planning on buying 2 more.",Positive
"With good vision except for reading, this lovely ""necklace"" is so useful as I dash about, then suddenly need to check the small print, e.g., read a label, an expiration date,  etc.  This ""necklace"" is so easy to wear, co-ordinates fine with my sweat pants but the extra nice thing is that it comes with so much Good Will from the Artist.  As others have said, this item makes a lovely gift for anyone who needs a little help with reading, but doesn't want to always be rummaging through a back-pack for their close-up glasses.  FIVE STARS!",Positive
I love how fast it was shipped and the over all look of the topper.. it looks beautiful!,Positive
"This dainty ring is very cute and comfortable! It also shipped super fast!! My only complaint is that some of my letters were black and others weren’t. I’m not sure why some were missing the ink (the L’s in the middle)... it didn’t bother me enough to return it, but I probably wouldn’t order more for that price just because I’m not sure how long it will be legible. Hopefully it lasts!",Positive
"I like the charm but the color of it was different than the picture .  Other than that, I am very happy with it.",Positive
"Very pretty hair accessory! Lovely design, and seller gives extra attention to their product! A+++",Positive
Well made and beautiful. I wear them a lot.,Positive
These are very sturdy and well made.  They look very nice.  Great seller - highly recommended.,Positive
"My daughter is allegic to all the medal types of earrings even gold and the hypoallergenic silver. But these have plastic posts that do not irritate her ears at all, we are so happy that she can wear these comfortably.",Positive
"Great addition to add to my house. Everything I thought it would be, plus more! Great quality, very sturdy.",Positive
The stones are very luminous and the ring is not heavy on the finger.,Positive
Kids loved it,Positive
This cup is adorable! I am so excited to gift it!,Positive
This gift celebrates a marriage and gives honor to family heritage.,Positive
I really love this hand made orgonite heart necklace. Excellent quality.  Very pretty and comfortable to wear all day. Fast shipping. Excellent service.,Positive
"Exactly as advertised, nicely made, good solid card stock",Positive
These are absolutely perfect! I can’t even feel them. I got these for my second ear piercing and they’re perfect for everyday! Really comfortable and super cute,Positive
I love the sent and just how smooth and soothing it is.,Positive
My friends and I bought one for a friendship gift and we all love it! The chain is not thin/delicate if you're into that look.,Positive
Tiny Teepee was more than I expected. I had to email for dimensions and they were so easy to communicate with. The Teepee looks great and the quality is good.I was very happy with this company and have referred them to my breeder.I give this company ten stars!!,Positive
De verdad funciona!,Positive
These earrings are the best quality for such a small price! They don't turn my ears green or irritate my ears at all.Lightweight and easy to wear.Would buy again.,Positive
[[VIDEOID:cad1796095cd4ceeaa217b271deea9d2]],Positive
"Love the colors, I can wear it all the time. And if it has any calming effect?, that would be a plus for me!<br />The string on this is decent, not that thin fraying stuff.",Positive
I got this for my 6 year old daughter who loves rainbows so of course she loves it. It is a perfect low-key fidget to wear to school and she has discovered that it is easier for her to focus with it. Thank you!,Positive
"Love, love, love ❤️ Beautiful 😍",Positive
Amazing quality and well made. Will definitely buy again.,Positive
Love it! It’s exactly like shown. Works with most bowls and my husband is already using it!,Positive
Just beautiful...exactly as shown.  comfortable in the ear.,Positive
"So cute, and I love the story behind them.  They aren't nearly as big as I thought they were going to be - which is a good thing, as I didn't want something too large.  Love them.",Positive
Beautiful wood construction,Positive
If you ever have semi dry hair after blow-dries this works wonders! leaves the hair soft and easy to style without looking all oily.,Positive
Liked the scent,Positive
Ordered this noodle board for my sister. It arrived timely and she loves it! Great quality and looks great on her stove. Would recommend this item and this seller.,Positive
This is such a super cute sign and the attachments are perfect. However read the size carefully! It is small and not the tall one like I prefer. It's my fault I didn't pay attention to the measurements however I don't want anyone else to make the same mistake I did. I still keep this on my front porch however it is hard to see because it is so short and small.,Positive
It looks great and others often notice it.,Positive
"The earrings are awesome and look exactly like the picture and description. However, as usual my package, this time for a birthday present, is ALWAYS DELAYED. Seems to me like it is AMAZON's fault, NOT THE SELLER, because every time I order something for a special occasion my package is ALWAYS DELAYED.",Positive
My 2-year old grandson loves this outfit.  It suits him perfectly!,Positive
We have two lamps in our home connected by internet to 2 lamps in Costa Rica where our 2 granddaughters live and 2 lamps in Iowa where our 2 grandsons live. Several times a day one of our grandchildren will touch their lamps and send their love. We recognize which grandchild communicated by the color that appears on our lamps. We then return the love by touching that lamp that changed color.,Positive
These are beautiful! They were bigger than I thought (in a great way) and the quality is perfect! Seller was quickly responsive and delivery was extremely fast! I’m so happy with these!!,Positive
Loved this belt buckle bought it as a gift for my brother whose in the USAFA rodeo team!,Positive
Bought this as a gift and everyone loved it! So cute and fits into any theme on a tree!,Positive
Adorable touch to my shower! They were bigger than I expected but still lovely!,Positive
Poker chips fit perfectly in it!,Positive
Beautifully made. Love it. I'll wear it with pride.,Positive
These are great little earrings.  Very comfortable and lightweight.  I love how the hammered finish catches the light.,Positive
"I've always wanted one of these, so I finally bought one. The bracelet is comfortable, fits well, appears well made, and I've received several compliments.",Positive
This product was super earsy to attach to the pint mason jar mugs for our wedding. 100% recommend!,Positive
This bracelet is quality! The stones are a very attractive size. The coloring flows from one bead to the other. I simply love it!!,Positive
Sooo cute and stylish,Positive
Loved it for my wedding,Positive
Love!,Positive
These are well crafted little bears. My cabin has a random window opening between rooms and these dress it up perfectly. They are really easy to hang using Command picture hanging tabs.,Positive
20th anniversary gift listing wedding date and all states we lived in. Hung up in his workshop next to his other license plates he’s saved.,Positive
Beautifully made!! Exactly as I expected.,Positive
My daughter wore it during her wedding.  She is a summer 2017 graduate.,Positive
My 19 year old daughter loved this necklace.  I bought it because I was looking for something handmade and that she could wear every day whether she dresses up or down.  Very pretty... would buy from this artist again.,Positive
"This was a Christmas gift for my daughter from her boys, 11 & 6, the quality and craftsmanship is beyond what I expected and she loves it!!  Shipping was fast, we ordered about 10 days before Christmas, didn’t pay for faster shipping and it still arrived a couple days before Christmas. Very pleased all the way around!!!  Great seller!",Positive
I love the way it looks I love the way it sounds thank you for making such a good product,Positive
I bought this for my granddaughter and she loved it. It was a really cute bracelet.,Positive
Very pretty but the size was a bit weird.,Positive
Loved everything about my experience with this seller.  Highly recommend Doozy Designs when you are looking for Quality merchandise and great customer service.,Positive
"This came super fast in the mail. I was so beyond impressed with it, it took my brother's breath away when i gave it to him as a gift. I am beyond thankful for this; it's absolutely beautiful.",Positive
"I have ordered from this sell a few times and each and every time, she never disappoints! I have loved each item I have purchased!",Positive
"LOVE, LOVE LOVE these earrings! I'm a big narwhal fanatic and these earrings, along with the matching necklace, are what every narwhal lover needs.",Positive
Small. But served its purpose,Positive
I loved these prints! Exactly what I was looking for to hang in my kitchen. Great colors.,Positive
"[[VIDEOID:4a6a5c8ac76d0c8a17b93a7889c4e058]] Loved the decal. What I would say, is that it looked like someone had printed it from their personal computer because of the way it came packaged, but idc honestly, it still looked great. I will say that it was my first time doing a decal and it came out beautifully on my daughter’s mirror. Idk why they asked about the sheerness, but it’s definitely solid black. No sheerness to it. Perfect decal! I cut it in half to make it closer to the bottom since we had a skinny oval mirror. I would’ve went right accord if the mirror was larger. But still beautiful 😻",Positive
"I visited NYC at Christmastime last year and visited several of their holiday markets. I was excited to see this listed, as it will make a great memento of that trip for years to come. I plan to display it as part of my holiday decorations.",Positive
Loved this. Arrived faster than expected and amazing quality & craftsmanship,Positive
Better than what I expected,Positive
They did a very good job making the clock.,Positive
Thank you so much for my cheer bag i appreciate you making it for me.💕💕Mackenzie.,Positive
I really loved it,Positive
"I say photos in the headline because these are printed on quality photo paper, they are not just on standard paper. Bought  some $8 frames and they look awesome. Have had several compliments so far. Highly recommend. Added larger Santa pic to show how we displayed those four pics included.",Positive
These are so beautiful and the blue color pops. Love the shine and the different shades of blue the come through😍💙,Positive
Very nice!!  Quick delivery. Looks great in a gold frame for my daughters room!,Positive
"Very pretty, good quality. Got this as a gift for someone who loves sand dollars and can't wait to see her face when she opens it. It is really pretty.<br />This gift was given and absolutely loved by receiver.",Positive
I didn't like the fact that my package was thrown over the fence where it got soaking wet. It should have been put on the porch.,Positive
"I had a bit of trouble with the first shipment, but the seller worked with me and resolved the issue. I love the necklace and it is perfect.  Will buy other items in the future!",Positive
"I've been looking for small hostess gifts to take with me on a trip overseas this Fall and literally stumbled across these soaps the other day. I couldn't have asked for more! They're the perfect size to carry in my backpack (see my photo with penny for size comparison) and delightfully scented -- fragrant but not overwhelmingly so. Each of the six plastic bags contains two bars, one on top of another, for a total of 12 bars.<br /><br />I did have a small problem when placing the order as I couldn't select more than one scent at a time as indicated, but Shawn from Homespun Goods replied to my query straightaway, saying to just message them my choices after I placed my order. That happened on Sep 14 and they arrived today, Sep 17 -- super fast. Shawn even included a personal thank you note and a few extra bars in the package. Sweet, I get to try one myself, too! If it's anything less than wonderful I'll update my review. :-) As it is I'm very impressed and grateful I found Homespun Goods. Thank you, Shawn!",Positive
"Great for a thoughtful handmade gift as it has such pretty packaging. I just discovered plastic posts they are perfect for my allergy to metal, I can wear them all day and forget they're there.",Positive
This is beautiful. I love it. Very detailed. Took a little bit to receive it but worth the wait,Positive
The prints-I got three-are unique and well done.,Positive
I like it so much. The font and material are soooo rich and love it and my son too<br />Thanks,Positive
"I saw Yoolie's jewelry in a store in Ithaca a year ago and have been kicking myself ever since for not buying any.  Then I got a gift card from Amazon for a thank you at work and wanted to buy myself something nice, and not just apply it to an autoship or something!<br /><br />I was shocked and thrilled to learn Yoolie's jewelry is carried on Amazon.  It is all so beautiful and unique.  And despite how it looks the necklace is very light and comfortable.  I could not be happier!",Positive
Perfect,Positive
Love the pants do they come in other colors?,Positive
It was beautiful ! And I like the different options you have to wear it!,Positive
These are perfect! Durable but fashionable and I never know I'm wearing one. Thank you!,Positive
"Just what I anticipated. Look good, nice length.",Positive
It takes a while to get them as they are custom made. If you’re you’re willing to wait to get amazing  craftsmanship and brackets that are super heavy duty and look amazing then I would definitely get these.  I originally bought brackets at a craft store in the neighborhood and there’s no comparison.<br />I’ve attached a few photos.,Positive
Absolutely beautiful quality of craftsmanship is there!,Positive
"I love this product , I only wish they would make more choices . They turn plain shoes into a cute option!",Positive
The quality of the cover is amazing.,Positive
"I was cautious to order as a previous review said there was a line running though the blue butterfly, but they apparently have fixed that issue. They are beautiful and on quality photo paper. Exactly what I was looking for to complete my kitchen!",Positive
They’re very pretty!! Definitely worth the price. I took 2 of them & put them in white frame. Looks great!,Positive
Looks great on the chicken coop!,Positive
Grest,Positive
Loved this!!!,Positive
"The crystals really draw attention to these, they're so cute. Lightweight too, comfortable. Great to wear all day.",Positive
"it was exactly I had hoped it to be, a picture worth framing for the guest bathroom.",Positive
Well received gift,Positive
These earrings are beautiful! The color is exactly as shown. I especially like that this jewelry is handcrafted. My order came with a hand written thank you from the business owner. That personal touch really impressed me.  I'll be sure to shop with them again!,Positive
Items arrived on time and were packaged very well.  Prints are very pretty and modern with vivid colors.  A word of caution:  the ink will smudge!  Handle the prints only by the corners and make sure your hands and frames are completely dry.  The ink smudged on the light beige background on one of my prints while I was framing so I hung the smudged print higher than eye level.  Thankfully the smudge is not visible to others unless one looks closely at the print.<br /><br />UPDATE: Customer service is excellent.  They offered to replace the smudged print for free.  Thank you again!,Positive
a tiny bit goes a loooooooong way. love it thank you,Positive
 ,Positive
"The turn-around on this personalized order was terrific! Just 2 days! And everything was correct.  My granddaughter needed these for starting school and I was told about it at the last minute.  She started today and everything is labeled.  they say they go through the dishwasher so we'll see.  I didn't get the ones for clothing but will if we have a need.  Other types were saying 2 weeks or so for delivery.  And so many choices of pictures, fonts and colors.  I would definitely buy again.",Positive
We got these for our 35th anniversary! We both LOVE them! Great conversation starters! Nice Engraving and Comfortable,Positive
"I think these earrings are darling; I chose them from my daughter's Amazon Wish List for Christmas, so I don't know yet how she likes them, but since she chose them for her list, I'm sure she will.",Positive
I &#34;love&#34; this item. Great accent on chosen wall. Would buy again.,Positive
What a great gift this is! There is a similar one at urban outfitters but this looks exactly the same and has that homemade touch. The frame keychain is very cute and makes my keys a great conversation starter :) excellent gift!,Positive
Will add to my wall on deck.  So cute!,Positive
Gorgeous.  I wear it constantly.  It goes great with work and casual.  I even bought more from this vendor because I loved it so much.,Positive
"This is exactly what I wanted in a hoop. Noticeable, thin, real gold, small hoop circumference so it doesn’t stick out to far from my nostril and comfortable to wear. It is so cute!!! I really hope I don’t get into a job that does not allow nose rings cause I love mine so much.",Positive
This little spoon holder for my daughter’s coffee station was a perfect match for her Sophie Conran collection.,Positive
Perfect fit and super cute! My 1 year old excidedly giggled at and rubbed his hands over the spiderman pattern. Highly recommend.,Positive
I ordered a custom bottle for a gift and was really happy with the quality.  I would definitely order again. Thank you!,Positive
"Bamboo is a nice addition...Wish they had used more cotton in the mix of materials, but these are still a great pair of socks. LOVE the tie dye coloring!",Positive
My fiancé loved it. Came earlier than expected and really sturdy.,Positive
Great quality.  Got this as a gift for my boyfriend and framed it.  Looks amazing!,Positive
Love this thing.  I gave it as a gift but I want one for myself! :)  Love the red ribbed knit fabric and the zipper pocket...it’s really nice!,Positive
Loved the vinyl so much that I have 3 more on the way❤️,Positive
Very pretty and does the job.,Positive
"This is truly special to me as one of Jehovah's Witnesses.  I saw this and HAD to have it!  My mother in law is getting married and since this was our theme for our 2019 International Convention, I had to order it as a gift for her.  I know she will love it as much as I do!  That was our last convention before Covid, and she was able to attend it as well.  I even wrote a poem with the same title!",Positive
I received my prints and they are just what I expected. Super high quality and they look great. I cannot wait to frame and hang them!!! Hey,Positive
"Sizing was perfect. The stone is a bit smaller than I had thought, but probably bc I have larger hands and needed a bigger size than daintier fingers! That's my fault for not looking at the measurements closely. Really nice ring though!",Positive
The Party Chick was very flexible when we needed to redo our programs for an unexpected addition. The guests all thought they were beautiful and of course functional as it was a little warm for a July afternoon wedding. I highly recommend them for your event needs!,Positive
Great minimalist ring,Positive
"I like to fidget but couldn't figure out what a good fidget option is for me. I LOVE this little thing! I bought a small one and I have large hands so I am going to also buy a large one, too. This one will be great for my purse to carry when I'm waiting somewhere and just needing to fiddle with something on the go. But I can't believe how satisfying this is for my hands. I bought the standard weave and I was kind of worried that there might be some difficulty moving them around, but there isn't at all!  Personally, I don't think I'd want to have a more loose weave as there is enough room to spin the individual rings or to sort of push them around one another- for me, I feel like one less ring would make this too loose and not as easy to quietly manipulate.  They don't seem to lock together at all and it is nice and quiet. Also, I don't have that metallic-ey smell on my hands. I am so happy I found these.",Positive
These prints are exactly what I needed for my guest room. I love that you can choose what size suits your space best. Perfect! 👌,Positive
"Very impressed with quality, easy to customize front and back ! Easy to assemble. Ordered, shipped, and received within a few days. Thank you!",Positive
Larger than expected,Positive
"It makes you have that  ""ah ha"" moment.  It reminds you to be all you can be.  Don't be lazy and be proud of who you are.  Make a statement and show others what they can be.",Positive
Only I didn't like was thr plug. Plug looked cheap so had we had to change it,Positive
"Beautiful, perfect gift",Positive
Tags was great,Positive
Came fast and exactly what was expected/needed!,Positive
Great product,Positive
Love buying nieces and nephews unique gifts and this sure fits the bill. Just wish it was a little bigger.,Positive
"Beautiful earrings, classy and perfect for simple<br />first-hole studs, or a pop of gold for a second-hole stud. Comes with nice hamsa hand sterling silver pendant for free! Thanks!",Positive
These earrings are so elegant.  Perfect length with just the right amount of shimmer.,Positive
Very professionally made,Positive
 ,Positive
Worth it. It was on my wishlist but it always felt so expensive. Someone bought it for me as a gift and I realized it's worth the splurge! My skin is so soft and it smells amazing. Even a few days after using it I can still smell it in my bathroom. I just bought my second bottle.,Positive
"These are fantastic. Ordered two but it was still a little shy on the type of coverage I wanted on my tree - I should have gone with the longer ones. They are very well done, but I was a little disappointed that the ends were just the string looped in a knot and not something a bit nicer (like a metal ring) but that is something I could do myself if I want. Packaging was very nice as well and they included a little felted sheep which my son liked.",Positive
Nice bag looks better with wear. A good value,Positive
Better than the same old first Christmas ornament,Positive
Very happy with this purchase. Very true to the picture and web description. Would order again!,Positive
I am actually not sure about this due to it being a gift.. the person that received it said they loved it so I am going with that.,Positive
Such a cute desk addition! It's a reminder that even on our bad days we can make someone else's day brighter &lt;3,Positive
Great Steampunk Design!!,Positive
"Bought for our daughter. Looked great, she loved it",Positive
"It was beautiful!  I gave it for a Christmas gift, and she loved it!",Positive
I bought these for coworkers for Christmas.  They are so sweet.  The staff loved them.  They look great on a Christmas tree or just hanging on a lamp switch.  Love this product,Positive
pretty design and fast delivery,Positive
Perfect way to remember Harambe,Positive
My granddaughter is blind and this is a perfect gift... Tactile and  in braille.,Positive
Exactly what I ordered. Cant wait til I get a frame for it!,Positive
"CANNOT SAY ENOUGH FANTASTIC THINGS!! I have purchased from this shop twice now and I am IN LOVE with her cutters and stamps. The cutters are beyond cute, functional, and her customer service is top notch!! The stamps leave such a smooth imprint and makes decorating much easier when flooding with icing or I guess if you wanted to you could just stamp fondant too. I will definitely order more. The only problem is she has SO many designs to choose from :)",Positive
"Beautiful print, fast shipping, arrived in a box as to prevent bending and it looks really good framed on the wall.",Positive
"Nice earings.  They are big, very light, made of fabric. Love the colors so they can be worn with almost anything.",Positive
These are very cute on. They look exactly as they do in the description,Positive
Fantastic quality! Stunning!,Positive
Smells and looks great!,Positive
Thought it would have been a little bigger but I still love it,Positive
Really unique wall art<br />Nicely done<br />Could have centered it,Positive
super cute,Positive
Very cute!,Positive
"Beautifully made, husband loves it! Looks just as pictured and was larger than expected which he loves",Positive
"Just as pictured, very pretty.",Positive
Happy with tham,Positive
"Beautiful trendy look!  I have the 16&#34; and it lays exactly where I want it.  I so hope it doesn't tarnish because this is a nice &#34;go to&#34; necklace.  It looks very pretty with a V-neck black top and just jeans!  It is a delicate necklace, as it should be for this look, but seems to be well made and the price point is great!",Positive
These decals are so easy to put up...great quality...put them up in my guest bathroom.  Great quality.,Positive
She likes it. When it said pashmina we were expecting it to be a true pashmina fabric. It wasn't but that's okay. Still nice.,Positive
This was a perfect wedding gift for one of my good friends. I wanted to place coordinates where the lower smaller print would go. The seller was great and prompt in response in regards to the coordinates. Great customer service. The sign arrived and it looked great! Craftsmanship was awesome! No complaints at all. Will probably buy again in the future. Great product and supports a local business!,Positive
"Can I just say that I'm ecstatic about this necklace? !! Ü.  Not only do I love the steampunk impression on the elephant itself, but the fine workmanship of the product is excellent.  I've been wearing it since it arrived, in a very well protected package, no less.  Five 🌟🌟🌟🌟🌟!  Ü",Positive
Perfect for your favorite recipes  and as a family heirloom.,Positive
 ,Positive
Love the colors and resin,Positive
Beautiful! Just as pictured and the fabric is soft and flowy without feeling cheap or flimsy. Colors are vibrant and the fit is perfect! This is my first shawls from them and I will be ordering more in the future. So. Freaking. Happy.,Positive
What a unique gift! Shipped quickly.,Positive
Love this necklace. I wear it several times a week. Looks good with many styles.,Positive
This was a gift for my son and daughter-in-law for the chicken coop they built themselves.  They loved it and it was a gift I was proud to give.,Positive
[[VIDEOID:6224e89c101778a9bbb6a7581db20281]] UPDATE: after reaching out to the seller they sent me a replacement that I have been wearing for several days without incident. I love this ring and am so happy to have it. If you do have issues contact the seller they are very responsive and I could not be happier with their customer service!!<br /><br />The ring looks as is described and is beautiful to look at. Unfortunately that is all I can say about it. Cause wearing it for one day caused my finger to turn black where the ring was. There was also a sharp bit in the back that cut into my finger. The video shows what it looked like after I took it off. The ring claims to be sterling silver but I doubt that after wearing it. I have many rings I wear 24/7 that are real sterling silver and have never given me an issue. I have reached out to seller with my expirence and will add update if they respnd.,Positive
"I love this tray! The colors are rich and warm. The design with it's grapes and pomegranates reflect my childhood memories of harvesting grapes with the whole family... which were made into wine, or eaten at the table along with pomegranates picked off of our grandparents tree.  I especially love that this tray was hand painted in Italy where all my grandparents immigrated from. I'm going to buy a second one!!!",Positive
"These are well made and beautiful in person. Came in a small box with padding so they were protected during shipping, but still included the cardboard card pictured in the listing. Great as a gift, my wife was very happy!",Positive
I ordered this one because it was dark and looked cute. It is our 5th tag - all previous started to look bad after couple months (we live by the ocean and boy likes water). Tag arrived fast. Looked super cute. It is smaller then all previous and surprisingly writing is more visible. It gets a little foggy after few dives in the ocean but can be restored to shine with simple wash. I will be ordering more.<br />If I was going to suggest improvement the attachment ring (we got two sizes) can be sourced from a little better material.,Positive
"Beautiful earrings and well made. I tend to prefer very dainty jewelry so these are my statement earrings - I think for most though, these would be understated. Goes with a lot. I’ve worn them with jeans and with summer dresses.",Positive
Smells amazing and feels silky smooth. Definitely going to buy other products in this line. However... I didn't actually see lilac or gooseberry listed as ingredients on the back? Am I missing something?,Positive
Nice style<br />Mine was damaged unfortunately,Positive
Very happy with my purchase. I highly recommend  product. The American flag is a thing of beauty. Thank you Cedar Sense!!!!!,Positive
Love these earrings so much! They really dress up any outfit and elongate your neck. The only downside is that they don't come with backers. One fell off today and I can't find it so I may end up reordering.,Positive
Nicely monogrammed,Positive
"If you have dead skin on ur feet, and yet don't buy this, I seriously cannot be friends with you.<br />Best thing I've ever bought myself.  Ever,",Positive
Beautiful pillow covers. Well made. I would order from this seller again.,Positive
Comfortable well made mask,Positive
Nice necklace form my stepdaughter for her upcoming birthday.,Positive
"This is so soft, and a very generous size powder puff!  I love it!",Positive
"Love this ring.<br />The original order was lost by the USPS before delivery.<br />The vendor, an honest person, sent a second ring via FEDEX, which I received this morning.<br />The quality is excellent, and I will be purchasing additional items from him.<br />It is great to see quality merchandise in this day and age.<br />  I wish the vendor great success and health.<br />BIN",Positive
+Came a week earlier than the expected arrival date<br />+Looks just like the picture<br />+Nicely packaged<br />+Clearly ledgable and pretty<br />-expensive for just a silver band with an inscription but very well done.<br /><br />I would buy again.,Positive
"I love this ring.  Just be careful when sizing it around your finger, but I just ordered three more as gifts.  I wear mine every day on my middle finger.  It rocks!",Positive
Works great,Positive
This bow looked beautiful on a Christmas wreath that I made; it was unusual. Good quality.,Positive
This print was the perfect addition to my sons room. He is obsessed with shoes (like most teenage boys). I actually purchased two prints and they both arrived within 2-3 days. Thank you for the awesome product and for responding to my questions so quickly. I ordered floating frames to display the prints and I couldn’t be happier with my purchase!,Positive
Saving this for a gift at Christmas time. A friend that works at a library.,Positive
This is exactly what I was looking for. It’s perfect,Positive
I got this for my daughter as a gift. She is severely allergic to coconut and that is in almost every beauty and bath product now! I was so thankful to find these and I will  surely order them again.,Positive
I couldn't love these any more! They are so awesome and look just like the pic. I got at least 5 compliments the day I wore them out and about.,Positive
"Perfect note pages for my doctor appointments. The whimsical design is fun.<br />I will order more when needed, and I highly recommend these pages to<br />others. Why not add some fun to those notes!",Positive
Great product!,Positive
"Cute sign, Fast shipping A+++++",Positive
Great quality paper and printing,Positive
Perfect fit i love...Thanx,Positive
